id,timestamp,secondTime,hour,symbol,bidPrice,bidSize,askPrice,askSize,midPrice,microPrice
1523291,2018-12-21 05:54:32.312,1218055432,18122105,XBTUSD,3926.5,53358,3927,525828,3926.75,3927
1523301,2018-12-21 05:54:32.482,1218055432,18122105,XBTUSD,3926,9647,3926.5,151776,3926.25,3926.5
1523331,2018-12-21 05:54:32.789,1218055432,18122105,XBTUSD,3926,8168,3926.5,264907,3926.25,3926.5
1523341,2018-12-21 05:54:33.075,1218055433,18122105,XBTUSD,3926,10168,3926.5,416043,3926.25,3926.5
1523381,2018-12-21 05:54:33.699,1218055433,18122105,XBTUSD,3926,5168,3926.5,398256,3926.25,3926.5
1523391,2018-12-21 05:54:33.887,1218055433,18122105,XBTUSD,3926,5588,3926.5,212994,3926.25,3926.5
1523401,2018-12-21 05:54:34.029,1218055434,18122105,XBTUSD,3926,15610,3926.5,142876,3926.25,3926.5
1523421,2018-12-21 05:54:34.319,1218055434,18122105,XBTUSD,3926,9610,3926.5,107292,3926.25,3926.5
1523431,2018-12-21 05:54:34.549,1218055434,18122105,XBTUSD,3926,11522,3926.5,107292,3926.25,3926.5
1523456,2018-12-21 05:54:39.400,1218055439,18122105,XBTUSD,3926,18633,3926.5,107125,3926.25,3926.5
1523476,2018-12-21 05:54:39.559,1218055439,18122105,XBTUSD,3926,15863,3926.5,238354,3926.25,3926.5
1523486,2018-12-21 05:54:39.706,1218055439,18122105,XBTUSD,3926,14363,3926.5,272408,3926.25,3926.5
1523496,2018-12-21 05:54:39.782,1218055439,18122105,XBTUSD,3926,14363,3926.5,333430,3926.25,3926.5
1523506,2018-12-21 05:54:39.892,1218055439,18122105,XBTUSD,3926,25000,3926.5,355661,3926.25,3926.5
1523518,2018-12-21 05:54:40.026,1218055440,18122105,XBTUSD,3926,22014,3926.5,532751,3926.25,3926.5
1523543,2018-12-21 05:54:41.018,1218055441,18122105,XBTUSD,3926,21914,3926.5,558441,3926.25,3926.5
1523553,2018-12-21 05:54:41.080,1218055441,18122105,XBTUSD,3926,20914,3926.5,610441,3926.25,3926.5
1523565,2018-12-21 05:54:41.183,1218055441,18122105,XBTUSD,3926,20534,3926.5,612900,3926.25,3926.5
1523575,2018-12-21 05:54:41.349,1218055441,18122105,XBTUSD,3926,18534,3926.5,627293,3926.25,3926.5
1523585,2018-12-21 05:54:41.475,1218055441,18122105,XBTUSD,3926,26534,3926.5,371793,3926.25,3926.5
1523614,2018-12-21 05:54:41.804,1218055441,18122105,XBTUSD,3926,154474,3926.5,403118,3926.25,3926.5
1523624,2018-12-21 05:54:41.910,1218055441,18122105,XBTUSD,3926,163474,3926.5,429073,3926.25,3926.5
1523642,2018-12-21 05:54:42.086,1218055442,18122105,XBTUSD,3926,163774,3926.5,298946,3926.25,3926.5
1523652,2018-12-21 05:54:42.308,1218055442,18122105,XBTUSD,3926,198774,3926.5,342481,3926.25,3926.5
1523687,2018-12-21 05:54:42.481,1218055442,18122105,XBTUSD,3926,199774,3926.5,380937,3926.25,3926.5
1523697,2018-12-21 05:54:42.824,1218055442,18122105,XBTUSD,3926,178574,3926.5,383809,3926.25,3926.5
1523750,2018-12-21 05:54:42.962,1218055442,18122105,XBTUSD,3926,189479,3926.5,360559,3926.25,3926.5
1523765,2018-12-21 05:54:43.695,1218055443,18122105,XBTUSD,3926,195447,3926.5,332979,3926.25,3926.5
1523795,2018-12-21 05:54:43.863,1218055443,18122105,XBTUSD,3926,203047,3926.5,319545,3926.25,3926.5
1523805,2018-12-21 05:54:44.012,1218055444,18122105,XBTUSD,3926,213271,3926.5,300813,3926.25,3926.5
1523816,2018-12-21 05:54:44.154,1218055444,18122105,XBTUSD,3926,233272,3926.5,292813,3926.25,3926.5
1523828,2018-12-21 05:54:44.352,1218055444,18122105,XBTUSD,3926,238537,3926.5,284842,3926.25,3926.5
1523915,2018-12-21 05:54:44.682,1218055444,18122105,XBTUSD,3926,241077,3926.5,320011,3926.25,3926.5
1523925,2018-12-21 05:54:44.836,1218055444,18122105,XBTUSD,3926,251374,3926.5,205804,3926.25,3926.5
1523943,2018-12-21 05:54:48.331,1218055448,18122105,XBTUSD,3926,258295,3926.5,204000,3926.25,3926.5
1523953,2018-12-21 05:54:48.625,1218055448,18122105,XBTUSD,3926,258295,3926.5,111183,3926.25,3926.5
1523963,2018-12-21 05:54:48.884,1218055448,18122105,XBTUSD,3926,250038,3926.5,105691,3926.25,3926.5
1524015,2018-12-21 05:54:49.313,1218055449,18122105,XBTUSD,3926,266765,3926.5,115672,3926.25,3926.5
1524025,2018-12-21 05:54:49.678,1218055449,18122105,XBTUSD,3926,279765,3926.5,148469,3926.25,3926.5
1523174,2018-12-21 05:54:31.383,1218055431,18122105,XBTUSD,3926.5,32793,3927,715927,3926.75,3927
1523184,2018-12-21 05:54:31.566,1218055431,18122105,XBTUSD,3926.5,42893,3927,562499,3926.75,3927
1523194,2018-12-21 05:54:31.771,1218055431,18122105,XBTUSD,3926.5,39058,3927,522686,3926.75,3927
1523219,2018-12-21 05:54:31.891,1218055431,18122105,XBTUSD,3926.5,37058,3927,549961,3926.75,3927
1523229,2018-12-21 05:54:32.078,1218055432,18122105,XBTUSD,3926.5,32058,3927,552043,3926.75,3927
1523239,2018-12-21 05:54:32.182,1218055432,18122105,XBTUSD,3926.5,32858,3927,534095,3926.75,3927
1523298,2018-12-21 05:54:32.422,1218055432,18122105,XBTUSD,3926.5,53548,3927,523309,3926.75,3927
1523308,2018-12-21 05:54:32.718,1218055432,18122105,XBTUSD,3926,8147,3926.5,235333,3926.25,3926.5
1523338,2018-12-21 05:54:32.927,1218055432,18122105,XBTUSD,3926,11168,3926.5,416020,3926.25,3926.5
1523377,2018-12-21 05:54:33.551,1218055433,18122105,XBTUSD,3926,5168,3926.5,416516,3926.25,3926.5
1523387,2018-12-21 05:54:33.798,1218055433,18122105,XBTUSD,3926,8088,3926.5,226061,3926.25,3926.5
1523397,2018-12-21 05:54:33.947,1218055433,18122105,XBTUSD,3926,13500,3926.5,177420,3926.25,3926.5
1523407,2018-12-21 05:54:34.277,1218055434,18122105,XBTUSD,3926,9610,3926.5,107292,3926.25,3926.5
1523427,2018-12-21 05:54:34.431,1218055434,18122105,XBTUSD,3926,11522,3926.5,107292,3926.25,3926.5
1523437,2018-12-21 05:54:34.683,1218055434,18122105,XBTUSD,3926,14522,3926.5,107292,3926.25,3926.5
1523449,2018-12-21 05:54:39.140,1218055439,18122105,XBTUSD,3926,14522,3926.5,112292,3926.25,3926.5
1523459,2018-12-21 05:54:39.425,1218055439,18122105,XBTUSD,3926,15863,3926.5,107569,3926.25,3926.5
1523472,2018-12-21 05:54:39.526,1218055439,18122105,XBTUSD,3926,15863,3926.5,137354,3926.25,3926.5
1523482,2018-12-21 05:54:39.689,1218055439,18122105,XBTUSD,3926,14363,3926.5,242406,3926.25,3926.5
1523492,2018-12-21 05:54:39.729,1218055439,18122105,XBTUSD,3926,14363,3926.5,315878,3926.25,3926.5
1523502,2018-12-21 05:54:39.858,1218055439,18122105,XBTUSD,3925.5,1409,3926.5,343948,3926,3926.5
1523512,2018-12-21 05:54:39.971,1218055439,18122105,XBTUSD,3926,25014,3926.5,377489,3926.25,3926.5
1523544,2018-12-21 05:54:41.020,1218055441,18122105,XBTUSD,3926,21914,3926.5,565441,3926.25,3926.5
